parents_id,num_campaigns,frst_startdate,num_startdate,parentcampaignname,campaignname,startdate,enddate,meeting,event,anchor,campus,gnep,hazelwood,hill,homewood,olli,oakland,resp_connect,volunteer,firsttime,frst_inquiry,frst_outreach,followup_mtg,reoccurring,repeat,community_mtg,standalone,scheduling,concerns,other,internal,organization,resident,student,economic,education,healthcare,soc_community,neighborhood,sdoh_othr,eventduration,totalattendees,dayspast
234,8,23603,23645,PARENT 1: CEC - Westinghouse Class of 1967,Reunion Planning 9/26/24,9/26/2024,9/26/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42
234,9,23603,23652,PARENT 1: CEC - Westinghouse Class of 1967,Reunion Planning 10/3/24,10/3/2024,10/3/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49
234,10,23603,23659,PARENT 1: CEC - Westinghouse Class of 1967,Reunion Planning 10/10/24,10/10/2024,10/10/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,56
234,11,23603,23666,PARENT 1: CEC - Westinghouse Class of 1967,Reunion Planning 10/17/24,10/17/2024,10/17/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,63
235,1,23664,23664,PARENT 1: CEC - Willissae’s Agency For Vision and Empowerment (WAVE),WAVE Initial Meeting,10/15/2024,10/15/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
235,2,23664,23681,PARENT 1: CEC - Willissae’s Agency For Vision and Empowerment (WAVE),WAVE Team Meeting (11/1/24),11/1/2024,11/1/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,17
235,3,23664,23681,PARENT 1: CEC - Willissae’s Agency For Vision and Empowerment (WAVE),WAVE-Willissae's Agency for Vision and Empowerment Staff Meeting - 11/1/24,11/1/2024,11/1/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,17
237,1,23674,23674,PARENT 1: CEC Psychology,Intro Meeting / CEC,10/25/2024,10/25/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0
240,1,23600,23600,PARENT 1: CEC – Community Kitchen Pittsburgh,8.12.24 Community Kitchen Pittsburgh Mental Health Resource Needs,8/12/2024,8/12/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
240,2,23600,23695,PARENT 1: CEC – Community Kitchen Pittsburgh,11.15.24 Narcan Training for CKP,11/15/2024,11/15/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,95
241,1,23565,23565,PARENT 1: CEC – Cycle Forward,7.8.24 Cycle Forward Introduction,7/8/2024,7/8/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
242,1,23615,23615,PARENT 1: CEC – Davis Consulting Solutions (DCS),8.27.24 Project Development Cohort Discussion,8/27/2024,8/27/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
243,1,23716,23716,PARENT 1: CEC – Hazel Grove Brewing,12.6.24 Hazel Grove Brewing Introduction,12/6/2024,12/6/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0
249,1,23660,23660,PARENT 1: CEC – Office of Real Estate,10.11.24 Office of Real Estate - Hazelwood Visit,10/11/2024,10/11/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
249,2,23660,23693,PARENT 1: CEC – Office of Real Estate,11.13.24 Office of Real Estate Hazelwood Tour,11/13/2024,11/13/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,33
250,1,23636,23636,PARENT 1: CEC – Offroute Art Ltd,9.17.24 Offroute Art + Pitt Collaboration,9/17/2024,9/17/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0
250,2,23636,23652,PARENT 1: CEC – Offroute Art Ltd,10.3.24 Offroute Art + Pitt Collaboration Follow Up,10/3/2024,10/3/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,16
250,3,23636,23664,PARENT 1: CEC – Offroute Art Ltd,10.15.24 Offroute Art + Pitt Collaboration Follow Up,10/15/2024,10/15/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,28
250,4,23636,23681,PARENT 1: CEC – Offroute Art Ltd,11.1.24 Offroute Art First Friday,11/1/2024,11/1/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,45
250,5,23636,23716,PARENT 1: CEC – Offroute Art Ltd,12.6.24 Hazelwood December First Friday,12/6/2024,12/6/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1,80
250,6,23636,23716,PARENT 1: CEC – Offroute Art Ltd,12.6.24 Hazelwood Project Review w. OpenLab,12/6/2024,12/6/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,80
250,7,23636,23723,PARENT 1: CEC – Offroute Art Ltd,12.13.24 Offroute Art Biotech Fellowship,12/13/2024,12/13/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,87
253,2,23656,23656,PARENT 1: CEC – Pittsburgh Life Sciences Alliance (PLSA),10.7.24 PLSA Community Manager Introduction,10/7/2024,10/7/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
253,3,23656,23660,PARENT 1: CEC – Pittsburgh Life Sciences Alliance (PLSA),Megan Shaw Check in 10/11/24,10/11/2024,10/11/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4
253,4,23656,23666,PARENT 1: CEC – Pittsburgh Life Sciences Alliance (PLSA),10.17.24 Opportunities in SWPA Life Sciences Sector,10/17/2024,10/17/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,10
254,2,23625,23625,PARENT 1: CEC – School of Public Health,9.6.24 CHEER in Hazelwood,9/6/2024,9/6/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
254,3,23625,23693,PARENT 1: CEC – School of Public Health,Community Research Advisory Board (CRAB) - CHE monthly meeting- 11/13/24,11/13/2024,11/13/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,68
254,4,23625,23727,PARENT 1: CEC – School of Public Health,School of Public Health- Embrace Listening Session - 12/17/24,12/17/2024,12/17/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,102
257,3,23569,23569,PARENT 1: Greater Hazelwood Neighborhood Commitment,7.12.24 HECF + Pitt Connection,7/12/2024,7/12/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
257,4,23569,23583,PARENT 1: Greater Hazelwood Neighborhood Commitment,7.26.24 Greater Hazelwood Planning Project Celebration,7/26/2024,7/26/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,8,14
257,5,23569,23594,PARENT 1: Greater Hazelwood Neighborhood Commitment,8.6.24 Community Engagement Catch Up,8/6/2024,8/6/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,25
257,6,23569,23600,PARENT 1: Greater Hazelwood Neighborhood Commitment,8.12.24 Reshaping 2024-2026 Heinz Grant Proposal,8/12/2024,8/12/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,31
257,7,23569,23624,PARENT 1: Greater Hazelwood Neighborhood Commitment,"9.5.24 ""Life Sciences in Motion"" – A Hazelwood Green Tour & Signing Event",9/5/2024,9/5/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,55
257,8,23569,23639,PARENT 1: Greater Hazelwood Neighborhood Commitment,9.20.24 Life Sciences Activity Book Implementation,9/20/2024,9/20/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,70
257,9,23569,23642,PARENT 1: Greater Hazelwood Neighborhood Commitment,9.23.24 Pitt and Mon Water Project Introcuction,9/23/2024,9/23/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,73
257,10,23569,23645,PARENT 1: Greater Hazelwood Neighborhood Commitment,9.26.2024 Resume Review w. Santonio Hill,9/26/2024,9/26/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,76
257,11,23569,23656,PARENT 1: Greater Hazelwood Neighborhood Commitment,Life Sciences Workforce Learning & Pitt EDGE - 10/7/24,10/7/2024,10/7/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,87
257,12,23569,23657,PARENT 1: Greater Hazelwood Neighborhood Commitment,10.8.24 CMU Youth Environment Project,10/8/2024,10/8/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,88
257,13,23569,23658,PARENT 1: Greater Hazelwood Neighborhood Commitment,10.9.24 Life Sciences Activity Book Check-In,10/9/2024,10/9/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,89
257,14,23569,23660,PARENT 1: Greater Hazelwood Neighborhood Commitment,"10.11.24 Coffee w. Pitt Graduate, Tatyana Reese",10/11/2024,10/11/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,91
257,15,23569,23666,PARENT 1: Greater Hazelwood Neighborhood Commitment,10.17.24 Career Counseling in Hazelwood,10/17/2024,10/17/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,97
257,16,23569,23667,PARENT 1: Greater Hazelwood Neighborhood Commitment,10.18.24 Life Sciences Activity Book Check-In,10/18/2024,10/18/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,98
257,17,23569,23677,PARENT 1: Greater Hazelwood Neighborhood Commitment,10.28.24 Life Sciences Activity Book Check-In,10/28/2024,10/28/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,108
257,18,23569,23679,PARENT 1: Greater Hazelwood Neighborhood Commitment,10.30.24 Axiom + Pitt Introduction,10/30/2024,10/30/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,110
257,19,23569,23680,PARENT 1: Greater Hazelwood Neighborhood Commitment,10.31.24 Career Counseling in Hazelwood,10/31/2024,10/31/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,111
257,20,23569,23680,PARENT 1: Greater Hazelwood Neighborhood Commitment,10.31.24 CSC The Rangos Giant Cinema: Superhuman Body (3D),10/31/2024,10/31/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,111
257,21,23569,23694,PARENT 1: Greater Hazelwood Neighborhood Commitment,11.14.24 Career Counseling in Hazelwood,11/14/2024,11/14/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,125
257,22,23569,23695,PARENT 1: Greater Hazelwood Neighborhood Commitment,11.15.24 BioForge Construction Tour,11/15/2024,11/15/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,126
257,23,23569,23698,PARENT 1: Greater Hazelwood Neighborhood Commitment,11.18.24 Life Sciences Activity Book Check-In,11/18/2024,11/18/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,129
257,24,23569,23701,PARENT 1: Greater Hazelwood Neighborhood Commitment,11.20.24 BioPark & BioForge Connection,11/21/2024,11/21/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,132
257,25,23569,23714,PARENT 1: Greater Hazelwood Neighborhood Commitment,12.4.24 Life Sciences Activity Book Check-In,12/4/2024,12/4/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,145
257,26,23569,23721,PARENT 1: Greater Hazelwood Neighborhood Commitment,12.11.24 2025 EZ UP DISCUSSION,12/11/2024,12/11/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,152
257,27,23569,23722,PARENT 1: Greater Hazelwood Neighborhood Commitment,12.12.24 Career Counseling in Hazelwood,12/12/2024,12/12/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,153
257,28,23569,23726,PARENT 1: Greater Hazelwood Neighborhood Commitment,12.16.24 Newcastle-Pitt Meeting,12/16/2024,12/16/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,157
260,2,23610,23610,PARENT1: Anchor Initiative,Economic Impact Strategies 8/22/2024,8/22/2024,8/22/2024,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
260,3,23610,23622,PARENT1: Anchor Initiative,Internal Executive Supplier Diversity Committee 9/3/24,9/3/2024,9/3/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,12
260,4,23610,23646,PARENT1: Anchor Initiative,EDA University Centers Program 9/27/2024,9/27/2024,9/27/2024,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36
260,5,23610,23660,PARENT1: Anchor Initiative,Women Shaping Our Region - 10/11/2024,10/11/2024,10/11/2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,50
260,6,23610,23688,PARENT1: Anchor Initiative,Defining Local - 11/8/24,11/8/2024,11/8/2024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,78
260,7,23610,23702,PARENT1: Anchor Initiative,NCDF 2024 Annual Event - 11/22/2024,11/22/2024,11/22/2024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,92
263,1,23586,23586,PARENT1: CEC - Carnegie Library of Pittsburgh,7.29.24 Carnegie Library Hazelwood – Health Lecture Series,7/29/2024,7/29/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
263,2,23586,23667,PARENT1: CEC - Carnegie Library of Pittsburgh,Introduction meeting - Homewood CEC / GNEP,10/18/2024,10/18/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,81
263,3,23586,23689,PARENT1: CEC - Carnegie Library of Pittsburgh,11.9.24 CLP-Hazelwood Tree Pittsburgh Free Tree Pick Up,11/9/2024,11/9/2024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,103
267,1,23608,23608,PARENT1: CEC - Dietrich School of Arts & Sciences (DSAS),8.20.24 Oral History in Hazelwood,8/20/2024,8/20/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
270,1,23609,23609,PARENT1: CEC - Energy Innovation Center (EIC),Meeting w. Pittsburgh Gateways/EIC - 8.21.24,8/21/2024,8/21/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
271,1,23609,23609,PARENT1: CEC - External CE Inquiries,Room Reservation Request | Beloved University,8/21/2024,8/21/2024,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
273,2,23658,23658,PARENT1: CEC - Graduate School of Public and International Affairs (GSPIA),10.9.24 GSPIA Policy & Social Impact Fellows,10/9/2024,10/9/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
273,3,23658,23691,PARENT1: CEC - Graduate School of Public and International Affairs (GSPIA),11.11.24 GSPIA Policy & Social Impact Fellows,11/11/2024,11/11/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,33
273,4,23658,23715,PARENT1: CEC - Graduate School of Public and International Affairs (GSPIA),12.5.24 GSPIA Policy & Social Impact Fellows Check-In,12/5/2024,12/5/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,57
275,1,23722,23722,PARENT1: CEC - Hill District Consensus Group,Meeting w/ Carol Hardeman - 12/11/24,12/12/2024,12/12/2024,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0
277,1,23602,23602,PARENT1: CEC - Homewood Community Sports (HCS),Homewood Community Sports / SHRS Partnership,8/14/2024,8/14/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0
283,1,23624,23624,PARENT1: CEC - Philanthropic and Alumni Engagement,PAE - CEC & Health Sciences CFR Meeting - 9/5/24,9/5/2024,9/5/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
286,1,23656,23656,PARENT1: CEC - Pittsburgh Public Schools (PPS),"Career and Technical Education, BioTech - 10/7/24",10/7/2024,10/7/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0
286,2,23656,23658,PARENT1: CEC - Pittsburgh Public Schools (PPS),"Career and Technical Education, BioTech, Debrief - 10/9/24",10/9/2024,10/9/2024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2
287,1,23629,23629,PARENT1: CEC - Pittsburgh Scholar house,9.10.24 Introduction Hazelwood Meeting,9/10/2024,9/10/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
289,2,23575,23575,PARENT1: CEC - RAND,RAND Meeting,7/18/2024,7/18/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
289,3,23575,23576,PARENT1: CEC - RAND,PHRESH Interviews - 7/19/24,7/19/2024,7/19/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1
289,4,23575,23608,PARENT1: CEC - RAND,PHRESH Interviews - 8/20/24,8/20/2024,8/20/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,33
289,5,23575,23611,PARENT1: CEC - RAND,PHRESH Interviews - 8/23/24,8/23/2024,8/23/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,36
289,6,23575,23615,PARENT1: CEC - RAND,PHRESH Interviews - 8/27/24,8/27/2024,8/27/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,40
292,1,23646,23646,PARENT1: CEC - School of Computing and Information (SCI),SCI CEC Fellowship 9/27/24,9/27/2024,9/27/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0
292,2,23646,23659,PARENT1: CEC - School of Computing and Information (SCI),10.10.24 SCI BOV Visit,10/10/2024,10/10/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,13
293,2,23602,23602,PARENT1: CEC - School of Education (SOE),8.14.24 Introduction to Smithsonian Biotech Curriculum,8/14/2024,8/14/2024,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
293,3,23602,23607,PARENT1: CEC - School of Education (SOE),Community Research Meeting - 8/19/24,8/19/2024,8/19/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
293,4,23602,23617,PARENT1: CEC - School of Education (SOE),Justice Scholars Program - 8/29/24,8/29/2024,8/29/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,15
293,5,23602,23624,PARENT1: CEC - School of Education (SOE),Justice Scholars Program - 9/5/24,9/5/2024,9/5/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,22
293,6,23602,23628,PARENT1: CEC - School of Education (SOE),WPWP Community Meeting - 9/9/24,9/9/2024,9/9/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,26
293,7,23602,23645,PARENT1: CEC - School of Education (SOE),Justice Scholars Program - 9/26/24,9/26/2024,9/26/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,43
293,8,23602,23646,PARENT1: CEC - School of Education (SOE),Esohe Osai - Research Paper Meeting,9/27/2024,9/27/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,44
293,9,23602,23652,PARENT1: CEC - School of Education (SOE),Justice Scholars Program - 10/3/24,10/3/2024,10/3/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,50
293,10,23602,23659,PARENT1: CEC - School of Education (SOE),Justice Scholars Program - 10/10/24,10/10/2024,10/10/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,57
293,11,23602,23678,PARENT1: CEC - School of Education (SOE),CEC Tour (Oct 2024),10/29/2024,10/29/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,76
293,12,23602,23692,PARENT1: CEC - School of Education (SOE),OCD-Think Tank Tuesday Meetings - 11/12/24,11/12/2024,11/12/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,90
294,1,23565,23565,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Counseling and Behavioral Health,7/8/2024,7/8/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0
294,2,23565,23565,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),Physical Therapy - Homewood,7/8/2024,7/8/2024,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0
294,3,23565,23566,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),SHRS Executive Planning Commitee,7/9/2024,7/9/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,1
294,4,23565,23580,PARENT1: CEC - School of Health and Rehabilitation Sciences (SHRS),American Red Cross Babysitting Certification Class - 7/23/24,7/23/2024,7/23/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,15
